id,name,brand,base_name,screen_size,pixels_x,pixels_y,screen_surface,touchscreen,cpu,cpu_details,detachable_keyboard,discrete_gpu,gpu,os,os_details,ram,ssd,storage,weight,min_price,max_price
8061,"Lenovo - IdeaPad 100s 11.6"" Laptop / Intel Atom Z3735F/ 2GB Memory / 32GB eMMC Flash Memory / Webcam / Windows 10- Red",Lenovo,Lenovo IdeaPad 100S,11.6,1366,768,Glossy,0,Intel Atom,Intel Atom Z3735F 1.33 GHz (Bay Trail Quad-Core),0,0,Intel HD,Windows,Windows 10,2,32,32,2.2,468.88,468.88
6634,Dell Inspiron 13 7000 Series 13.3-Inch Convertible 2 in 1 Touchscreen Laptop (i7348-4286SLV),Dell,Dell Inspiron 13 i7348-4286SLV,13.3,1920,1080,glossy,1,Intel Core i5,Intel Core i5-5200U 2.20 GHz (5th gen Broadwell Dual-Core with Hyper-Threading),0,0,Intel HD 5500,Windows,Windows 8.1,8,0,500,3.7,1099.00,1099.00
28218,"MSI GV62 8RD-276 15.6"" Performance Gaming Laptop NVIDIA GTX 1050Ti 4G, Intel Core i7-8750H (6 cores), 16GB, 128GB NVMe SSD + 1TB HDD, Red Backlit KB, Win 10 Home, Aluminum Black",MSI,MSI GV62 8RD,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050 Ti,Windows,Windows 10 Home,16,128,1128,4.85,1078.95,1199.99
16467,"Alienware AW17R4-7345SLV-PUS 17"" Laptop (7th Generation Intel Core i7, 16GB RAM, 1TB HDD, Silver) VR Ready with NVIDIA GTX 1070",Alienware,Alienware 17 (AW17R4-7345SLV-PUS),17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1070,Windows,Windows 10,16,0,1000,9.7,1445.00,1599.00
7493,Lenovo Thinkpad T420 - Intel Core i5 2520M 8GB 320GB Windows Professional (Renewed),Lenovo,Lenovo Thinkpad T420,14,1366,768,Matte,0,Intel Core i5,Intel Core i5-2520M 2.5 GHz (2nd gen Sandy Bridge Dual-Core with Hyper-Threading),0,0,Intel HD 3000,Windows,Windows 7,8,0,320,4.9,189.00,209.69
10690,"2016 Toshiba Satellite Radius 11.6"" 2-in-1 Touchscreen Convertible Laptop (Intel Quad-Core Pentium N3700, 4GB RAM, 500GB HDD, Bluetooth, Webcam, WiFi, HDMI, Windows 10) - Satin Gold",Toshiba,Toshiba Satellite Radius 11,11.6,1366,768,Glossy,1,Intel Pentium,Intel Pentium N3700 1.6 GHz (Braswell Quad-Core),0,0,Intel HD,Windows,Windows 10,4,0,500,2.9,527.00,527.00
28334,"ASUS VivoBook 15 Thin and Light Laptop, 15.6â€ FHD, Intel Core i3-8145U CPU, 8GB RAM, 128GB SSD, Windows 10 in S Mode, F512FA-AB34, Slate Gray",Asus,Asus VivoBook F512FA,15.6,1920,1080,Matte,0,Intel Core i3,Intel Core i3-8145U 2.1 GHz (8th gen Whiskey Lake Dual-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 S,8,128,128,3.5,363.53,391.49
23243,"HP 4LB57UT Smart Buy mt44 R3-2300U 8GB, 14-14.99 inches",HP,HP mt44 Mobile Thin Client,14,1920,1080,Matte,0,AMD Ryzen 3,AMD Ryzen 3 2300U 2.0 GHz (Quad-Core),0,0,AMD Radeon Vega 6,Windows,Windows 10 IoT,8,128,128,3.37,549.00,549.00
15929,"HP Pavilion x2 Detachable 2-in-1 Laptop Tablet,10.1? HD IPS Touchscreen Intel Quad-Core Atom x5-Z8350, 32GB eMMC SSD, 2GB RAM, 802.11ac, Wifi, Bluetooth, Windows 10-Silver",HP,HP Pavilion x2,10.1,1280,800,Glossy,1,Intel Atom,Intel Atom x5-Z8350 1.44 GHz (Cherry Trail Quad-Core),1,0,Intel HD 400,Windows,Windows 10,2,32,32,2.4,389.98,399.99
10369,Asus Transformer Book Flip Tp200sa-uhbf Signature Edition 2 in 1 Pc,Asus,Asus Transformer Book Flip Tp200sa-uhbf,11.6,1366,768,Glossy,1,Intel Celeron,Intel Celeron N3050 1.6 GHz (Braswell Dual-Core),0,0,Intel HD,Windows,Windows 10,2,32,32,2.6,219.72,219.72
28337,"Dell Inspiron 15 5000 Laptop Computer: Core i7-8550U, 128GB SSD + 1TB HDD, 8GB RAM, 15.6-inch Full HD Display, Backlit Keyboard, Windows 10",Dell,Dell Inspiron 5000,15.6,1920,1080,Glossy,0,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,128,1128,4.8,730.00,730.00
11294,"Alienware AW15R3-10881SLV Laptop (6th Generation i7, 16GB RAM, 256GB + 1TB HDD) NVIDIA GeForce GTX1070",Alienware,Alienware AW15R3-10881SLV,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-6700HQ 2.6 GHz (6th gen Skylake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX1070,Windows,Windows 10,16,256,1256,8,1667.81,1677.60
24434,"New ! 2018 Lenovo Yoga 730 2-in-1 15.6"" FHD IPS Touch-Screen Laptop, Intel i7-8550U, 8GB DDR4 RAM, 256GB PCIe SSD, Thunderbolt, Fingerprint Reader, Backlit Keyboard, Built for Windows Ink, Win10",Lenovo,Lenovo Yoga 730,15.6,1920,1080,Glossy,1,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,256,256,4.17,759.99,769.99
18655,"Lenovo Yoga 720 2-in-1 13.3"" FHD IPS Touch-Screen Ultrabook, Intel Core i5-7200U, 8GB DDR4 RAM, 256GB SSD, 802.11ac, Bluetooth, Fingerprint Reader, Backlit Keyboard, Thunderbolt, Windows Ink-Windows10",Lenovo,Lenovo Yoga 720,13.3,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10,8,256,256,2.87,658.90,684.00
27889,Acer Nitro 5 - 15.6in Laptop AMD Ryzen 5 2500U 2GHz 8GB Ram 1TB HDD Windows 10 Home (Renewed),Acer,Acer Nitro 5 AN515-42,15.6,1920,1080,Matte,0,AMD Ryzen 5,AMD Ryzen 5 2500U 2.0 GHz (Quad-Core with Simultaneous Multi-Threading),0,1,AMD Radeon RX 560X,Windows,Windows 10 Home,8,0,1000,5.95,529.00,529.99
19609,"2017 Lenovo Yoga 710 2-in-1 11.6"" FHD IPS High Performance Touch-Screen Laptop, Intel Pentium Processor, 4GB RAM, 128GB SSD, HDMI, Bluetooth, 802.11ac, Webcam, No DVD, Win10-Aluminum chassis",Lenovo,Lenovo Yoga 710,11.6,1920,1080,Glossy,1,Intel Pentium,Intel Pentium 4405Y 1.5 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 515,Windows,Windows 10 Home,4,128,128,2.36,575.00,599.00
26593,"Asus TUF Gaming Laptop FX504 15.6â€ Full HD IPS-Level, 8th Gen Intel Core i5-8300H (Up to 3.9GHz), GeForce GTX 1050, 8GB DDR4 2666MHz, 256GB M.2 SSD, Gigabit WiFi, Windows 10 - FX504GD-NH51",Asus,Asus TUF Gaming FX504,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-8300H 2.3 GHz (8th gen Coffee Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10 Home,8,256,256,5.07,624.00,640.00
20737,Asus ZenBook 3 Deluxe Ultraportable Laptop,Asus,Asus ZenBook 3 Deluxe UX490UA,14,1920,1080,Glossy,0,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Pro,16,512,512,2.4,999.99,1098.98
19838,HP Notebook Laptop 15.6 HD Vibrant Display Quad Core AMD E2-7110 APU 1.8GHz 4GB RAM 500GB HDD DVD Windows 10,HP,HP 15-ba015wm,15.6,1366,768,Glossy,0,AMD E2,AMD E2-7110 1.8 GHz (Carrizo-L Quad-Core),0,0,AMD Radeon R2,Windows,Windows 10 Home,4,0,500,4.4,329.99,329.99
24847,"Acer Spin 5 SP515-51GN-83YY, 15.6"" Full HD Touch, 8th Gen Intel Core i7-8550U, GeForce GTX 1050, Alexa Built-in, 8GB DDR4, 1TB HDD, Convertible, Steel Gray",Acer,Acer Spin 5 SP515-51GN,15.6,1920,1080,Glossy,1,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10 Home,8,0,1000,4.85,789.00,899.00
31190,"2020 HP 15.6"" Touchscreen Laptop Computer/ 10th Gen Intel Quard-Core i7 1065G7 up to 3.9GHz/ 8GB DDR4 RAM/ 512GB PCIe SSD/ 802.11ac WiFi/ Silver/ Windows 10+ EST 320GB External Hard Drive",HP,HP 15-dy1771ms,15.6,1366,768,Glossy,1,Intel Core i7,Intel Core i7-1065G7 1.3 GHz (10th gen Ice Lake Quad-Core with Hyper-Threading),0,0,Intel Iris Plus,Windows,Windows 10 Home,8,512,512,3.74,789.00,789.00
28215,"Acer Chromebook R 11 Convertible Laptop, Celeron N3060, 11.6"" HD Touch, 4GB DDR3L, 32GB eMMC, C738T-C7KD",Acer,Acer Chromebook R C738T,11.6,1366,768,Glossy,1,Intel Celeron,Intel Celeron N3060 1.6 GHz (Braswell Dual-Core),0,0,Intel HD 400,Chrome OS,Chrome OS,4,32,32,2.76,199.99,214.90
26588,"Apple MacBook Pro (15-inch, Previous Model, 16GB RAM, 256GB Storage) - Space Gray",Apple,Apple MacBook Pro 2018,15.4,2880,1800,Glossy,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,AMD Radeon Pro 555X,macOS,macOS Mojave,16,256,256,4.02,1749.00,2048.00
27882,"New Apple MacBook Pro (13-inch, 8GB RAM, 256GB Storage) - Space Gray",Apple,Apple MacBook Pro 2019,13.3,2560,1600,Glossy,0,Intel Core i5,Intel Core i5-8279U 2.4 GHz (8th gen Coffee Lake Quad-Core with Hyper-Threading),0,0,Intel Iris Plus 655,macOS,macOS Mojave,8,256,256,3.02,1499.00,1692.50
22134,Razer Blade Pro 17: Gaming Laptop - 120Hz Full HD IPS Display - Intel Quad-Core i7-7700HQ - NVIDIA GeForce GTX 1060 â€“ DDR4 16GB RAM (2400MHz) - 256GB NVMe SSD + 2TB HDD - Windows 10 - CNC Aluminum,Razer,Razer Blade Pro,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10 Home,16,256,2256,6.78,1749.00,1799.99
25588,"2019 Newest Lenovo IdeaPad 15.6"" HD High Performance Laptop PC | AMD A6-9225 Dual-Core 2.60 GHz| 4GB RAM | 500GB HDD | 802.11ac | Bluetooth | DVD+/-RW | HDMI | Win 10",Lenovo,Lenovo IdeaPad 130,15.6,1366,768,Matte,0,AMD A6,AMD A6-9225 2.6 GHz (7th gen Stoney Ridge Dual-Core),0,0,AMD Radeon R4,Windows,Windows 10 Home,4,0,500,4.63,251.18,260.00
17478,HP Spectre X360 13-4116DX 13.3' 2.5GHz i7 16GB 512GB Touchscreen Notebook/Tablet (Renewed),HP,HP Spectre X360 (13-4116dx),13.3,2560,1440,Glossy,1,Intel Core i7,Intel Core i7-6500U 2.5 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 520,Windows,Windows 10,16,512,512,3.17,1499.77,1499.77
25929,"Apple MacBook Pro (13-inch, Previous Model, 8GB RAM, 512GB Storage) - Space Gray",Apple,Apple MacBook Pro 2018,13.3,2560,1600,Glossy,0,Intel Core i5,Intel Core i5-8259U 2.3 GHz (8th gen Coffee Lake Quad-Core with Hyper-Threading),0,0,Intel Iris Plus 655,macOS,macOS Mojave,8,512,512,3.02,1869.95,1875.95
27731,"Asus Vivobook K570ZD Casual Gaming Laptop, 15.6â€ Full HD IPS Level, AMD Quad Core Ryzen 5 2500U CPU, GeForce GTX 1050, 8GB DDR4, 256GB SSD, Fingerprint Reader, Backlit KB, Windows 10 â€“ K570ZD-ES51",Asus,Asus VivoBook K570ZD,15.6,1920,1080,Matte,0,AMD Ryzen 5,AMD Ryzen 5 2500U 2.0 GHz (Quad-Core with Simultaneous Multi-Threading),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10 Home,8,256,256,4.32,761.35,771.45
28335,"2019 HP 15.6"" HD Touchscreen Flagship Premium Laptop Computer, Intel Core i5-7200U Up to 3.1GHz, 8GB DDR4 RAM, 2TB HDD + 512GB SSD, DVDRW, 802.11AC WiFi, Bluetooth 4.2, USB 3.1, HDMI, Windows 10 Home",HP,HP,15.6,1366,768,Glossy,1,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,512,2512,4.51,681.00,698.00
23224,"Lenovo 81BR003RUS Ideapad 720S 13.3"" Ryzen 5 2500U 8GB Ram 256GB SSD Windows 10 Home Silver",Lenovo,Lenovo IdeaPad 720S,13.3,1920,1080,Matte,0,AMD Ryzen 5,AMD Ryzen 5 2500U 2.0 GHz (Quad-Core with Simultaneous Multi-Threading),0,0,AMD Radeon Vega 8,Windows,Windows 10 Home,8,256,256,2.4,699.99,699.99
19153,"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7500U, 16GB RAM, 512GB NVME SSD Machined Aluminum Display Silver Win 10 (Renewed)",Dell,Dell XPS 13 9360,13.3,3200,1800,Glossy,1,Intel Core i7,Intel Core i7-7500U 2.7 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,16,512,512,2.89,999.66,999.66
21221,"2018 Flagship Dell Inspiron Laptop, FHD IPS 15.6"" Touchscreen, Intel Quad-Core i5-8250U (Beat i7-7500U), 8GB DDR4, 1TB HDD, DVDRW, Backlit Keyboard, WIFI, Bluetooth, Webcam, Windows 10",Dell,Dell Inspiron,15.6,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,0,1000,,649.00,649.00
28973,"Apple MacBook Pro (13-inch, Previous Model, 8GB RAM, 256GB Storage) - Silver",Apple,Apple MacBook Pro 2017,13.3,2560,1600,Glossy,0,Intel Core i5,Intel Core i5-7360U 2.3 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel Iris Plus 640,macOS,macOS High Sierra,8,256,256,3.02,1299.00,1402.49
17751,"HP 17.3 inch HD+ Flagship High Performance Laptop PC, Intel Core i7-7500U 2.7GHz Dual-Core, 8GB DDR4, 1TB HDD, DVD RW, Stereo Speakers, Webcam, WIFI, Windows 10, Black",HP,HP 17,17.3,1600,900,Glossy,0,Intel Core i7,Intel Core i7-7500U 2.7 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10,8,0,1000,5.84,673.98,673.98
24432,"HP Probook 11-G2 11.6"" HD Touch-Screen Business Laptop, Intel Pentium 4405U (2.1GHz), 8GB Memory, 128GB SSD Storage, Intel HD Graphics 510, Windows 10 Pro - Gray",HP,HP ProBook 11 EE G2,11.6,1366,768,Matte,1,Intel Pentium,Intel Pentium 4405U 2.1 GHz (Skylake Dual-Core),0,0,Intel HD 510,Windows,Windows 10 Pro,8,128,128,3.76,328.00,337.14
26365,"Alienware M15 Thin and Light 15"" Gaming Laptop i7-8750H, GTX 1070 Max Q, 128GB NVMe SSD + 1TB SSHD,  16GB DDR4 2666Mhz, 17.9mm Thick & 4.78lbs, Magnesium Alloy Chassis",Alienware,Alienware m15,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1070 Max-Q,Windows,Windows 10 Home,16,128,1128,4.78,1598.36,1774.40
28338,"Newest Acer Aspire E 15 Full HD Laptop with 15.6"" 1920x1080 LED-Backlit Display, Intel Core i3-8130U Up to 3.4GHz, 6GB RAM, 1TB HDD, Webcam, DVD, USB 3.1 Type-C, 802.11ac, Bluetooth, HDMI, Windows 10",Acer,Acer Aspire E,15.6,1920,1080,,0,Intel Core i3,Intel Core i3-8130U 2.2 GHz (8th gen Kaby Lake R Dual-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,6,0,1000,5.27,434.29,449.99
22982,Microsoft Surface Laptop - 13.5â€ - Core m3 - 4GB Ram - 128GB SSD - Platinum,Microsoft,Microsoft Surface Laptop,13.5,2256,1504,Glossy,1,Intel Core m3,Intel Core m3-7Y30 1.0 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 615,Windows,Windows 10 S,4,128,128,2.76,550.00,640.00
8789,"Dell Inspiron i7559-7512GRY 15.6 Inch UHD Touchscreen Laptop (6th Generation Intel Core i7 2.6 GHz Processor, 1 TB HDD, 16 GB RAM, 128 GB SSD, NVIDIA GeForce GTX 960M, Windows 10)",Dell,Dell Inspiron i7559-7512GRY,15.6,3840,2160,Glossy,1,Intel Core i7,Intel Core i7-6700HQ 2.6 GHz (6th gen Skylake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 960M,Windows,Windows 10,16,128,1128,4.6,1099.00,1999.11
8682,Samsung Chromebook 3 XE500C13-K02US 4 GB RAM 16GB eMMC 11.6 Inch Laptop (Black),Samsung,Samsung Chromebook 3 XE500C13-K02US,11.6,1366,768,Matte,0,Intel Celeron,Intel Celeron N3050 1.6 GHz (Braswell Dual-Core),0,0,Intel HD,Chrome OS,Chrome OS,4,16,16,2.54,138.00,145.97
27242,"ASUS ZenBook 14 Ultra Thin & Light Laptop, 4-Way NanoEdge 14â€ Full HD, Intel Core i7-8565U, 8GB LPDDR3 RAM, 512GB NVMe PCIe SSD, Wi-Fi 5, Windows 10, Silver Blue, UX431FA-ES74",Asus,Asus ZenBook UX431FA,14,1920,1080,Glossy,0,Intel Core i7,Intel Core i7-8565U 1.8 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,512,512,3.19,799.99,890.67
26806,"Microsoft Surface Laptop (1st Gen) DAJ-00001 Laptop (Windows 10 S, Intel Core i7, 13.5"" LED-Lit Screen, Storage: 256 GB, RAM: 8 GB) Platinum",Microsoft,Microsoft Surface Laptop,13.5,2256,1504,Glossy,1,Intel Core i7,Intel Core i7-7660U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel Iris Plus 640,Windows,Windows 10 S,8,256,256,2.83,770.00,773.00
6625,"Dell Inspiron 15 Touchscreen Laptop - Intel Core i5-5200U, 8GB RAM, 1TB HDD, 15.6"" HD LED Backlit Touchscreen, USB 3.0, Backlit Keyboard, HDMI, WebCam, Windows 8/10",Dell,Dell Inspiron 15 i5548-1670SLV,15.6,1366,768,glossy,1,Intel Core i5,Intel Core i5-5200U 2.20 GHz (5th gen Broadwell Dual-Core with Hyper-Threading),0,0,Intel HD 5500,Windows,Windows 8.1,8,0,1000,5.3,639.00,639.00
22136,"ASUS ROG Zephyrus GX501 Ultra Slim Gaming Laptop, 15.6â€ FHD 144Hz 3ms IPS-Type G-SYNC, GeForce GTX 1080, Intel Core i7-8750H, 16GB DDR4, 512GB PCIe SSD, Win 10 Pro, GX501GI-XS74",Asus,Asus ROG Zephyrus GX501,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1080,Windows,Windows 10 Pro,16,512,512,5,1479.00,1489.00
25584,"Asus Vivobook E203MA Thin and Lightweight 11.6â€ HD Laptop, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMC Storage, 802.11AC Wi-Fi, HDMI, USB-C, Win 10",Asus,Asus VivoBook E203MA,11.6,1366,768,Glossy,0,Intel Celeron,Intel Celeron N4000 1.1 GHz (Gemini Lake Dual-Core),0,0,Intel UHD 600,Windows,Windows 10,2,32,32,2.18,237.90,266.00
3916,"ASUS Zenbook UX301LA-DH71T Laptop (Windows 8.1, Intel Core i7-4558U, 13"" LED-lit Screen, Storage: 256 GB, RAM: 8 GB) Blue",Asus,ASUS Zenbook UX301LA1,13.3,2560,1440,Glossy,1,Intel Core i7,Intel Core i7-4558U 2.8 GHz (4th gen Haswell Dual-Core with Hyper-Threading),0,0,Intel Iris 5100,Windows,Windows 8.1,8,0,256,2.6,999.99,999.99
29845,"Microsoft Surface Laptop 3 â€“ 13.5"" Touch-Screen â€“ Intel Core i7 - 16GB Memory â€“ 1TB Solid State Drive (Latest Model) â€“ Matte Black",Microsoft,Microsoft Surface Laptop 3,13.5,2256,1504,Glossy,1,Intel Core i7,Intel Core i7-1065G7 1.3 GHz (10th gen Ice Lake Quad-Core with Hyper-Threading),0,0,Intel Iris Plus,Windows,Windows 10 Home,16,1000,1000,2.84,2059.00,2099.00
20099,"2017 Dell Business Laptop PC 15.6"" HD LED-backlit Display Intel i3-7100U Processor 8GB DDR4 RAM 128GB SSD HDMI DVD-RW Bluetooth Webcam MaxxAudio Windows 10-Black",Dell,Dell Inspiron,15.6,1366,768,Glossy,0,Intel Core i3,Intel Core i3-7100U 2.4 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,128,128,4.63,390.00,390.00
26777,Dell New 2019 XPS 13 9380 Core i7-8565U 16GB 512GB PCie SSD 4K 3840x2160 Touch Screen (Win 10 Pro),Dell,Dell XPS 9380,13.3,3840,2160,Glossy,1,Intel Core i7,Intel Core i7-8565U 1.8 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Pro,16,512,512,2.81,1649.00,1699.00
25745,"2018 HP 15.6"" Touchscreen Laptop PC, Intel Core i5-7200U, 8GB DDR4, 2TB HDD, Intel HD Graphics 620, 802.11ac, Bluetooth, DVD RW, USB 3.1, HDMI, Webcam, Windows 10 Home, Silver",HP,HP 15-bs095ms,15.6,1366,768,Glossy,1,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,0,2000,4.52,529.88,545.18
30760,"Prostar NH58RAQ 15.6 Inches FHD IPS, Intel i7-9750H, GTX 1650, 16GB 2666Mhz DDR4, 1TB NVMe SSD, Windows 10 Home, Slim Bezel Gaming Laptop, 1-Year Warranty",Other,Prostar NH58RAQ,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1650,Windows,Windows 10 Home,16,1000,1000,4.85,1229.00,1239.00
25440,Apple MacBook Air 13.3in LED Laptop Intel i5-5250U Dual Core 1.6GHz 4GB 128GB SSD Early 2015 - MJVE2LL/A (Renewed),Apple,Apple MacBook Air 2015,13.3,1440,900,Glossy,0,Intel Core i5,Intel Core i5-5250U 1.6 GHz (5th gen Broadwell Dual-Core with Hyper-Threading),0,0,Intel HD 6000,macOS,OS X Yosemite,4,128,128,2.96,449.98,519.99
17469,"Asus VivoBook Flip Convertible 15.6â€ Touchscreen Laptop, Intel Core i3-6100U 2.3GHz, 4GB DDR4, 128GB SSD, Bluetooth, Windows 10 Home",Asus,Asus VivoBook Flip (TP501UAM-YS32T),15.6,1366,768,Glossy,1,Intel Core i3,Intel Core i3-6100U 2.3 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 520,Windows,Windows 10,4,128,128,4.85,799.11,799.11
10943,"Dell Inspiron 11.6"" Laptop Intel Celeron 2GB Ram 32GB eMMC Flash Memory Bali Blue I3162-0000BLU",Dell,Dell Inspiron 11 i3162,11.6,1366,768,Matte,0,Intel Celeron,Intel Celeron N3050 1.6 GHz (Braswell Dual-Core),0,0,Intel HD,Windows,Windows 10,2,32,32,2.6,248.88,248.88
3950,"Dell Inspiron i3541-2001BLK 15.6-Inch Laptop (2.4 GHz AMD A6-6310 Quad-Core Processor, 4GB DDR3, 500GB HDD, Windows 8.1) Black",Dell,Dell Inspiron i3541-2001BLK,15.6,1366,768,Glossy,0,AMD A6,AMD A6-6310 1.8 GHz (Puma Quad-Core),0,1,AMD Radeon R4,Windows,Windows 8.1,4,0,500,6,317.88,317.88
17017,"Samsung Chromebook Pro Convertible Touch Screen Laptop, 12.3 (XE510C24-K01US)",Samsung,Samsung Chromebook Pro (XE510C24-K01US),12.3,2400,1600,Glossy,1,Intel Core m3,Intel Core m3-6Y30 0.9 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 515,Chrome OS,Chrome OS,4,32,32,2.38,649.00,699.99
28336,"ASUS VivoBook Flip 14 Thin and Light 2-in-1 HD Touchscreen Laptop, Intel 2.6GHz Processor, 4GB RAM, 64GB Storage, Windows 10 in S Mode (Switchable to Win 10 Home), 1 Year Office 365 - J401MA-YS02",Asus,Asus VivoBook Flip J401MA,14,1920,1080,Glossy,1,Intel Celeron,Intel Celeron N4000 1.1 GHz (Gemini Lake Dual-Core),0,0,Intel UHD 600,Windows,Windows 10 S,4,64,64,3.3,305.00,320.55
7497,Dell i5558-2147BLK Windows 10 Laptop Intel Core i3-5015U Processor 2.1GHz 15.6 6GB 1TB HD Windows 10 Home 64Bit,Dell,Dell Inspiron i5558-2147BLK,15.6,1366,768,Glossy,0,Intel Core i3,Intel Core i3-5015U 2.1 GHz (5th gen Broadwell Dual-Core with Hyper-Threading),0,0,Intel HD,Windows,Windows 10,6,0,1000,5.3,399.00,399.00
28041,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L",Acer,Acer Aspire 5 A515-43,15.6,1920,1080,Matte,0,AMD Ryzen 3,AMD Ryzen 3 3200U 2.6 GHz (Dual-Core with Simultaneous Multi-Threading,0,0,AMD Radeon Vega 3,Windows,Windows 10 Home,4,128,128,4.19,313.38,313.51
10954,"2016 Dell Inspiron 13 7000 13.3"" 2-in-1 Convertible Full HD Touchscreen Laptop, Intel Core i7-6500U Processor, 8GB RAM, 256GB SSD, Backlit Keyboard, Webcam, Bluetooth, Windows 10",Dell,Dell Inspiron i7359,13.3,1920,1080,Glossy,1,Intel Core i7,Intel Core i7-6500U 2.5 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 520,Windows,Windows 10,8,256,256,3.66,884.99,884.99
15630,"Dell Inspiron Gaming Laptop - 15.6"" Full HD, Core i7- 7700HQ, 8 GB RAM, 1000 GB HDD + 128GB SSD, GTX 1050, Metal Chassis - i5577-7359BLK-PUS",Dell,Dell Inspiron i5577-7359,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10,8,128,1128,5.66,999.00,1129.00
